policy_id,customer_id,agent_id,product_type,policy_start_date,policy_end_date,annual_premium,sum_insured,payment_frequency,policy_status,renewal_flag,source_updated_at
POL0001994,CUST004435,AGT0019,Life,2023-10-15,2024-09-23,1426.5,707048.7,Monthly,Cancelled,0,2026-08-01
POL0001995,CUST001084,AGT0040,Medical,2025-06-16,2026-06-01,4643.04,240571.67,Monthly,Expired,0,2026-08-01
POL0001996,CUST003599,AGT0010,Medical,2025-05-16,2026-04-16,3388.28,362518.35,Monthly,Renewed,1,2026-08-01
POL0001997,CUST002486,AGT0024,Life,2025-08-20,2026-09-09,6018.21,875971.08,Monthly,Active,0,2026-08-01
POL0001998,CUST001556,AGT0017,Travel,2025-10-06,2025-12-04,645.24,124356.94,Semi-Annual,Expired,0,2026-08-01
POL0001999,CUST000446,AGT0007,Motor,2023-10-14,2024-10-12,826.42,132010.37,Semi-Annual,Expired,0,2026-08-01
POL0002000,CUST002285,AGT0013,Motor,2025-10-22,2026-11-10,1976.16,96892.09,Monthly,Active,0,2026-08-01
POL0002001,CUST002640,AGT0068,Life,2024-09-07,2025-09-22,2013.75,432887.68,Monthly,Expired,0,2026-08-01
POL0002002,CUST000306,AGT0069,Motor,2026-02-11,2027-02-02,931.22,123084.91,Monthly,Cancelled,0,2026-08-01
POL0002003,CUST004848,AGT0073,Motor,2023-01-29,2024-02-16,852.6,56300.18,Annual,Expired,0,2026-08-01
POL0002004,CUST004147,AGT0002,Motor,2025-09-13,2026-08-26,2320.31,123607.89,Annual,Active,0,2026-08-01
POL0002005,CUST001902,AGT0078,Motor,2025-06-19,2026-06-25,1827.16,44197.45,Monthly,Cancelled,0,2026-08-01
POL0002006,CUST000283,AGT0028,Medical,2024-09-27,2025-09-21,4245.46,145408.42,Annual,Expired,0,2026-08-01
POL0002007,CUST004238,AGT0033,Home,2026-02-11,2027-02-03,1257.55,432313.49,Monthly,Active,0,2026-08-01
POL0002008,CUST000144,AGT0015,Travel,2023-12-16,2023-12-24,169.54,87441.52,Quarterly,Renewed,1,2026-08-01
POL0002009,CUST002556,AGT0076,Medical,2024-04-27,2025-04-30,3553.54,479161.36,Annual,Renewed,1,2026-08-01
POL0002010,CUST001243,AGT0080,Motor,2024-05-03,2025-05-30,1001.41,117210.19,Quarterly,Expired,0,2026-08-01
POL0002011,CUST001406,AGT0057,Life,2024-09-19,2025-09-29,1504.7,694625.22,Monthly,Renewed,1,2026-08-01
POL0002012,CUST004531,AGT0007,Medical,2024-01-06,2024-12-28,2429.47,422622.52,Annual,Renewed,1,2026-08-01
POL0002013,CUST001821,AGT0034,Travel,2025-06-07,2025-06-14,138.89,38105.57,Annual,Expired,0,2026-08-01
POL0002014,CUST001474,AGT0023,Medical,2023-05-11,2024-06-08,3963.43,56648.09,Monthly,Renewed,1,2026-08-01
POL0002015,CUST001816,AGT0074,Life,2023-02-13,2024-02-14,4711.56,457844.21,Monthly,Expired,0,2026-08-01
POL0002016,CUST000894,AGT0053,Motor,2023-07-08,2024-06-19,2028.88,105249.28,Annual,Expired,0,2026-08-01
POL0002017,CUST004455,AGT0078,Travel,2024-08-04,2024-11-01,776.92,102731.9,Monthly,Expired,0,2026-08-01
POL0002018,CUST002973,AGT0067,Travel,2023-01-17,2023-02-28,346.97,124199.1,Monthly,Renewed,1,2026-08-01
POL0002019,CUST001206,AGT0043,Medical,2025-04-08,2026-03-29,3346.22,321483.29,Quarterly,Renewed,1,2026-08-01
POL0002020,CUST001849,AGT0023,Home,2023-09-15,2024-09-06,861.1,175232.32,Quarterly,Expired,0,2026-08-01
POL0002021,CUST005867,AGT0063,Motor,2025-09-14,2026-09-29,1052.54,146637.57,Quarterly,Active,0,2026-08-01
POL0002022,CUST003470,AGT0056,Motor,2025-12-27,2027-01-03,2314.57,21994.3,Monthly,Active,0,2026-08-01
POL0002023,CUST004125,AGT0063,Travel,2026-01-17,2026-02-18,512.21,111698.21,Monthly,Renewed,1,2026-08-01
POL0002024,CUST005140,AGT0075,Life,2024-12-03,2025-12-20,4815.18,829907.87,Annual,Expired,0,2026-08-01
POL0002025,CUST002407,AGT0049,Motor,2024-11-25,2025-10-26,1264.64,99224.51,Annual,Expired,0,2026-08-01
POL0002026,CUST002090,AGT0054,Motor,2024-05-24,2025-05-12,2290.52,139234.29,Monthly,Cancelled,0,2026-08-01
POL0002027,CUST005989,AGT0034,Motor,2023-06-24,2024-06-21,1717.01,27060.39,Annual,Expired,0,2026-08-01
POL0002028,CUST003398,AGT0040,Motor,2023-11-07,2024-10-19,924.96,85703.06,Quarterly,Expired,0,2026-08-01
POL0002029,CUST001298,AGT0011,Medical,2023-11-23,2024-12-07,2346.46,473677.8,Monthly,Renewed,1,2026-08-01
POL0002030,CUST005151,AGT0016,Motor,2025-02-09,2026-01-22,1617.74,22203.11,Annual,Renewed,1,2026-08-01
POL0002031,CUST004578,AGT0080,Medical,2023-01-24,2024-02-02,2402.87,444818.6,Monthly,Renewed,1,2026-08-01
POL0002032,CUST002405,AGT0015,Life,2026-06-26,2027-06-20,1864.68,1007972.37,Monthly,Active,0,2026-08-01
POL0002033,CUST001626,AGT0006,Life,2023-06-04,2024-06-05,3082.0,1371317.69,Monthly,Renewed,1,2026-08-01
POL0002034,CUST003941,AGT0064,Home,2024-03-30,2025-02-23,304.38,117660.28,Annual,Expired,0,2026-08-01
POL0002035,CUST003262,AGT0011,Motor,2024-03-11,2025-03-28,1181.01,149170.5,Annual,Expired,0,2026-08-01
POL0002036,CUST001420,AGT0037,Motor,2026-01-12,2026-12-24,1949.89,105020.09,Annual,Active,0,2026-08-01
POL0002037,CUST000327,AGT0030,Motor,2025-03-30,2026-04-23,1771.87,59755.66,Quarterly,Renewed,1,2026-08-01
POL0002038,CUST004915,AGT0034,Medical,2026-05-12,2027-06-09,2576.5,261961.38,Quarterly,Active,0,2026-08-01
POL0002039,CUST005079,AGT0032,Medical,2026-04-05,2027-03-10,5031.37,465398.96,Quarterly,Active,0,2026-08-01
POL0002040,CUST005440,AGT0003,Motor,2025-10-25,2026-09-23,882.6,90303.88,Monthly,Active,0,2026-08-01
POL0002041,CUST002197,AGT0022,Life,2023-07-12,2024-06-22,4912.8,291606.99,Annual,Expired,0,2026-08-01
POL0002042,CUST004225,AGT0052,Home,2025-02-12,2026-01-28,1231.99,133715.78,Annual,Renewed,1,2026-08-01
POL0002043,CUST003507,AGT0007,Motor,2025-02-21,2026-03-23,1737.42,22292.93,Monthly,Renewed,1,2026-08-01
POL0002044,CUST001598,AGT0022,Motor,2024-01-30,2024-12-30,1274.68,53797.0,Annual,Expired,0,2026-08-01
POL0002045,CUST005564,AGT0072,Life,2023-02-19,2024-01-30,4123.88,869096.75,Quarterly,Expired,0,2026-08-01
POL0002046,CUST002017,AGT0053,Travel,2023-02-13,2023-02-26,431.51,65539.31,Monthly,Renewed,1,2026-08-01
POL0002047,CUST000182,AGT0042,Motor,2024-05-17,2025-06-05,1062.62,160005.81,Monthly,Renewed,1,2026-08-01
POL0002048,CUST000994,AGT0044,Life,2025-08-20,2026-08-30,2572.35,1200443.87,Annual,Active,0,2026-08-01
POL0002049,CUST005809,AGT0078,Motor,2023-08-08,2024-08-07,1587.23,94366.24,Semi-Annual,Renewed,1,2026-08-01
POL0002050,CUST000413,AGT0004,Life,2026-06-03,2027-06-23,3357.87,422461.21,Semi-Annual,Active,0,2026-08-01
POL0002051,CUST003152,AGT0071,Life,2024-01-10,2024-12-30,1954.11,680637.96,Monthly,Renewed,1,2026-08-01
POL0002052,CUST002912,AGT0039,Motor,2025-06-19,2026-05-31,1229.08,122066.48,Annual,Renewed,1,2026-08-01
POL0002053,CUST004685,AGT0040,Motor,2023-03-06,2024-03-18,1865.23,23715.11,Semi-Annual,Renewed,1,2026-08-01
POL0002054,CUST004927,AGT0019,Life,2023-02-17,2024-03-11,5282.37,1344917.37,Monthly,Renewed,1,2026-08-01
POL0002055,CUST002839,AGT0032,Life,2024-10-23,2025-11-06,5558.85,1016633.96,Semi-Annual,Renewed,1,2026-08-01
POL0002056,CUST003791,AGT0044,Travel,2023-07-02,2023-07-29,486.29,145131.97,Monthly,Expired,0,2026-08-01
POL0002057,CUST004896,AGT0021,Medical,2025-04-10,2026-03-23,1231.11,348896.39,Quarterly,Expired,0,2026-08-01
POL0002058,CUST004858,AGT0028,Travel,2024-05-28,2024-06-07,242.55,67152.37,Monthly,Renewed,1,2026-08-01
POL0002059,CUST005284,AGT0080,Life,2023-10-29,2024-09-23,5423.09,713278.66,Monthly,Expired,0,2026-08-01
POL0002060,CUST004244,AGT0066,Life,2026-07-17,2027-07-13,2873.06,109744.83,Annual,Active,0,2026-08-01
POL0002061,CUST002291,AGT0049,Motor,2024-06-02,2025-06-18,2006.3,29156.68,Monthly,Renewed,1,2026-08-01
POL0002062,CUST003355,AGT0024,Motor,2023-04-21,2024-05-12,1965.61,36477.72,Monthly,Renewed,1,2026-08-01
POL0002063,CUST004336,AGT0068,Life,2023-07-04,2024-07-13,4192.23,650899.65,Monthly,Renewed,1,2026-08-01
POL0002064,CUST001779,AGT0069,Motor,2024-02-20,2025-03-14,1355.14,65906.22,Monthly,Expired,0,2026-08-01
POL0002065,CUST005992,AGT0079,Motor,2024-10-13,2025-09-15,943.71,84114.75,Monthly,Cancelled,0,2026-08-01
POL0002066,CUST002663,AGT0054,Motor,2024-12-22,2025-12-06,2112.94,84975.98,Semi-Annual,Expired,0,2026-08-01
POL0002067,CUST004543,AGT0018,Home,2024-08-06,2025-07-04,670.9,367757.0,Quarterly,Renewed,1,2026-08-01
POL0002068,CUST003037,AGT0031,Life,2023-05-27,2024-06-12,2841.8,819305.8,Monthly,Expired,0,2026-08-01
POL0002069,CUST005742,AGT0074,Travel,2023-12-05,2024-02-24,156.76,141626.97,Annual,Expired,0,2026-08-01
POL0002070,CUST004007,AGT0009,Home,2023-06-03,2024-06-26,1391.67,508707.93,Monthly,Renewed,1,2026-08-01
POL0002071,CUST004420,AGT0064,Life,2024-11-05,2025-11-09,6766.13,1248289.83,Monthly,Expired,0,2026-08-01
POL0002072,CUST004647,AGT0041,Medical,2023-03-31,2024-04-04,3024.29,400771.78,Monthly,Expired,0,2026-08-01
POL0002073,CUST001980,AGT0037,Medical,2025-10-09,2026-10-24,2519.82,237852.41,Annual,Active,0,2026-08-01
POL0002074,CUST002095,AGT0013,Life,2024-10-19,2025-10-12,4195.31,435511.62,Monthly,Renewed,1,2026-08-01
POL0002075,CUST004963,AGT0076,Travel,2024-01-09,2024-03-21,369.17,24117.39,Annual,Expired,0,2026-08-01
POL0002076,CUST002773,AGT0017,Travel,2024-01-10,2024-03-04,303.79,27238.79,Monthly,Cancelled,0,2026-08-01
POL0002077,CUST003999,AGT0048,Medical,2023-02-21,2024-02-29,5080.61,148578.92,Quarterly,Expired,0,2026-08-01
POL0002078,CUST003108,AGT0045,Travel,2023-02-21,2023-04-13,798.65,134030.73,Monthly,Renewed,1,2026-08-01
POL0002079,CUST000199,AGT0032,Medical,2025-05-09,2026-05-15,3627.73,97439.59,Annual,Renewed,1,2026-08-01
POL0002080,CUST002827,AGT0012,Medical,2024-10-17,2025-11-12,1081.87,421434.59,Quarterly,Renewed,1,2026-08-01
POL0002081,CUST001035,AGT0013,Motor,2023-06-15,2024-06-13,1468.43,93155.74,Monthly,Cancelled,0,2026-08-01
POL0002082,CUST000522,AGT0051,Motor,2025-08-12,2026-08-27,1158.09,123289.03,Monthly,Active,0,2026-08-01
POL0002083,CUST001568,AGT0059,Motor,2026-06-20,2027-06-22,1849.87,43011.1,Quarterly,Active,0,2026-08-01
POL0002084,CUST001757,AGT0020,Life,2025-05-24,2026-05-18,3516.99,1211627.28,Monthly,Renewed,1,2026-08-01
POL0002085,CUST004462,AGT0062,Motor,2026-03-02,2027-03-31,1549.83,34356.26,Monthly,Cancelled,0,2026-08-01
POL0002086,CUST001513,AGT0055,Home,2025-06-13,2026-06-01,1684.46,508869.12,Monthly,Expired,0,2026-08-01
POL0002087,CUST004783,AGT0017,Motor,2026-04-22,2027-03-21,2427.19,36490.47,Quarterly,Active,0,2026-08-01
POL0002088,CUST001262,AGT0031,Motor,2024-12-20,2026-01-06,1288.34,156812.78,Monthly,Renewed,1,2026-08-01
POL0002089,CUST004962,AGT0030,Medical,2025-11-29,2026-11-29,3618.34,314784.55,Quarterly,Active,0,2026-08-01
POL0002090,CUST003157,AGT0045,Motor,2025-10-18,2026-09-14,2358.8,107304.16,Quarterly,Active,0,2026-08-01
POL0002091,CUST000404,AGT0005,Motor,2024-03-11,2025-02-20,2527.9,63628.9,Monthly,Renewed,1,2026-08-01
POL0002092,CUST000664,AGT0077,Motor,2023-03-23,2024-04-06,2139.16,101765.19,Quarterly,Expired,0,2026-08-01
POL0002093,CUST000433,AGT0045,Medical,2024-07-05,2025-07-17,1416.97,59293.29,Quarterly,Renewed,1,2026-08-01
POL0002094,CUST002463,AGT0055,Motor,2023-09-07,2024-09-04,2024.16,96935.9,Quarterly,Expired,0,2026-08-01
POL0002095,CUST001797,AGT0049,Medical,2026-02-12,2027-02-26,3063.86,146459.05,Semi-Annual,Active,0,2026-08-01
POL0002096,CUST000278,AGT0032,Motor,2025-07-08,2026-08-07,1319.95,162734.62,Annual,Active,0,2026-08-01
POL0002097,CUST004088,AGT0068,Motor,2026-03-12,2027-02-22,2404.8,63571.92,Semi-Annual,Active,0,2026-08-01
POL0002098,CUST005119,AGT0026,Motor,2024-03-14,2025-02-20,1949.44,101804.6,Monthly,Renewed,1,2026-08-01
POL0002099,CUST005054,AGT0003,Motor,2024-12-12,2025-12-27,2443.46,20502.72,Annual,Cancelled,0,2026-08-01
POL0002100,CUST000905,AGT0045,Travel,2023-11-09,2024-01-30,113.09,116573.31,Annual,Expired,0,2026-08-01
POL0002101,CUST005217,AGT0010,Medical,2024-09-15,2025-09-22,4292.93,122310.6,Annual,Cancelled,0,2026-08-01
POL0002102,CUST002554,AGT0066,Life,2023-02-05,2024-02-04,4601.54,1498287.48,Monthly,Renewed,1,2026-08-01
POL0002103,CUST001246,AGT0003,Travel,2024-04-03,2024-05-29,298.12,58066.77,Semi-Annual,Expired,0,2026-08-01
POL0002104,CUST000801,AGT0017,Motor,2026-02-09,2027-01-10,2378.04,126469.98,Annual,Cancelled,0,2026-08-01
POL0002105,CUST004605,AGT0076,Travel,2025-03-15,2025-05-26,689.74,144792.79,Annual,Expired,0,2026-08-01
POL0002106,CUST001538,AGT0022,Life,2025-12-31,2027-01-26,4496.56,1158833.87,Monthly,Active,0,2026-08-01
POL0002107,CUST003845,AGT0042,Life,2025-09-29,2026-10-14,6836.76,589615.26,Annual,Active,0,2026-08-01
POL0002108,CUST003326,AGT0070,Travel,2023-03-21,2023-05-01,690.53,139701.03,Quarterly,Renewed,1,2026-08-01
POL0002109,CUST005561,AGT0020,Motor,2024-09-18,2025-08-23,1641.24,54028.29,Monthly,Renewed,1,2026-08-01
POL0002110,CUST004296,AGT0025,Medical,2024-02-02,2025-03-01,1229.39,335513.07,Annual,Expired,0,2026-08-01
POL0002111,CUST004638,AGT0002,Medical,2023-06-04,2024-07-03,3556.78,385266.77,Monthly,Renewed,1,2026-08-01
POL0002112,CUST002956,AGT0065,Life,2023-10-08,2024-11-02,3713.91,599659.71,Monthly,Renewed,1,2026-08-01
POL0002113,CUST003172,AGT0008,Motor,2023-01-13,2024-01-30,1842.71,153003.31,Annual,Renewed,1,2026-08-01
POL0002114,CUST000897,AGT0079,Motor,2023-09-28,2024-09-15,884.98,95605.01,Annual,Cancelled,0,2026-08-01
POL0002115,CUST004700,AGT0058,Home,2025-05-30,2026-06-19,1535.43,786447.32,Monthly,Expired,0,2026-08-01
POL0002116,CUST004513,AGT0026,Medical,2023-12-04,2024-10-30,4381.64,146554.37,Annual,Renewed,1,2026-08-01
POL0002117,CUST001850,AGT0039,Motor,2025-08-06,2026-08-20,2158.81,163302.63,Monthly,Active,0,2026-08-01
POL0002118,CUST000840,AGT0042,Motor,2024-01-24,2024-12-30,2204.13,105289.89,Semi-Annual,Renewed,1,2026-08-01
POL0002119,CUST004717,AGT0059,Life,2023-03-12,2024-04-01,2253.05,700184.18,Monthly,Expired,0,2026-08-01
POL0002120,CUST004626,AGT0030,Motor,2025-07-12,2026-06-20,1721.39,57657.55,Quarterly,Renewed,1,2026-08-01
POL0002121,CUST004688,AGT0022,Motor,2023-08-05,2024-08-09,2163.85,36493.32,Monthly,Expired,0,2026-08-01
POL0002122,CUST000180,AGT0011,Home,2026-06-21,2027-05-25,1234.81,318793.14,Annual,Active,0,2026-08-01
POL0002123,CUST005132,AGT0036,Motor,2024-07-15,2025-06-10,1731.56,83624.75,Semi-Annual,Renewed,1,2026-08-01
POL0002124,CUST002160,AGT0039,Motor,2023-03-01,2024-01-27,1439.1,115859.73,Annual,Renewed,1,2026-08-01
POL0002125,CUST001455,AGT0050,Life,2023-11-07,2024-11-01,5041.73,1112656.63,Annual,Renewed,1,2026-08-01
POL0002126,CUST003159,AGT0067,Motor,2024-02-27,2025-03-18,870.65,26841.63,Annual,Expired,0,2026-08-01
POL0002127,CUST005095,AGT0017,Motor,2024-10-12,2025-09-23,850.73,172230.58,Annual,Cancelled,0,2026-08-01
POL0002128,CUST004890,AGT0018,Medical,2025-05-22,2026-04-30,2831.56,161885.89,Quarterly,Renewed,1,2026-08-01
POL0002129,CUST001015,AGT0024,Life,2024-02-19,2025-02-03,4380.6,1050058.29,Annual,Renewed,1,2026-08-01
POL0002130,CUST005859,AGT0014,Medical,2024-02-04,2025-01-10,2361.98,413012.44,Monthly,Expired,0,2026-08-01
POL0002131,CUST004632,AGT0012,Travel,2026-04-27,2026-06-13,598.94,74250.63,Annual,Renewed,1,2026-08-01
POL0002132,CUST005598,AGT0064,Travel,2023-09-07,2023-11-03,794.07,76902.95,Annual,Renewed,1,2026-08-01
POL0002133,CUST005580,AGT0057,Life,2025-08-15,2026-08-21,1941.84,166946.02,Monthly,Active,0,2026-08-01
POL0002134,CUST003153,AGT0067,Life,2023-08-08,2024-08-12,3951.36,671397.11,Annual,Renewed,1,2026-08-01
POL0002135,CUST000215,AGT0047,Travel,2023-12-09,2024-01-06,804.7,141828.01,Semi-Annual,Expired,0,2026-08-01
POL0002136,CUST000435,AGT0066,Motor,2025-02-20,2026-02-09,2519.04,79076.04,Quarterly,Cancelled,0,2026-08-01
POL0002137,CUST003757,AGT0036,Medical,2023-05-08,2024-05-29,3060.89,453783.91,Monthly,Cancelled,0,2026-08-01
POL0002138,CUST000547,AGT0071,Motor,2023-07-17,2024-07-29,2186.88,132142.8,Semi-Annual,Renewed,1,2026-08-01
POL0002139,CUST003958,AGT0046,Motor,2026-01-19,2027-02-10,1145.89,161579.78,Quarterly,Active,0,2026-08-01
POL0002140,CUST000620,AGT0003,Home,2023-05-07,2024-05-19,1507.24,240612.11,Annual,Renewed,1,2026-08-01
POL0002141,CUST004891,AGT0014,Motor,2023-07-07,2024-06-02,2555.99,126995.88,Monthly,Expired,0,2026-08-01
POL0002142,CUST001604,AGT0042,Motor,2025-09-06,2026-08-16,1397.33,35910.12,Quarterly,Active,0,2026-08-01
POL0002143,CUST000617,AGT0066,Motor,2024-09-07,2025-09-21,1222.77,97983.01,Quarterly,Renewed,1,2026-08-01
POL0002144,CUST002042,AGT0012,Life,2024-03-25,2025-02-28,1883.19,1113965.21,Monthly,Renewed,1,2026-08-01
POL0002145,CUST005457,AGT0061,Travel,2025-12-11,2026-02-22,413.35,41026.84,Quarterly,Expired,0,2026-08-01
POL0002146,CUST003312,AGT0072,Medical,2026-03-15,2027-02-26,2370.95,481440.97,Annual,Active,0,2026-08-01
POL0002147,CUST005963,AGT0015,Travel,2023-06-04,2023-07-17,454.11,81076.61,Monthly,Expired,0,2026-08-01
POL0002148,CUST001551,AGT0045,Medical,2024-10-10,2025-09-23,3175.34,251397.17,Annual,Renewed,1,2026-08-01
POL0002149,CUST004033,AGT0071,Home,2026-04-23,2027-03-26,1594.5,806501.56,Quarterly,Active,0,2026-08-01
POL0002150,CUST001121,AGT0025,Travel,2023-06-22,2023-07-14,757.24,131825.48,Monthly,Renewed,1,2026-08-01
POL0002151,CUST002580,AGT0032,Motor,2024-06-21,2025-07-19,1588.23,166683.51,Semi-Annual,Renewed,1,2026-08-01
POL0002152,CUST002260,AGT0036,Travel,2023-09-09,2023-09-29,659.52,107073.8,Monthly,Renewed,1,2026-08-01
POL0002153,CUST003811,AGT0038,Motor,2023-07-13,2024-07-10,1805.09,125916.44,Annual,Expired,0,2026-08-01
POL0002154,CUST004040,AGT0027,Medical,2026-02-26,2027-02-28,4050.04,153377.94,Quarterly,Active,0,2026-08-01
POL0002155,CUST000329,AGT0043,Motor,2025-04-29,2026-05-01,2060.85,138763.02,Quarterly,Cancelled,0,2026-08-01
POL0002156,CUST004173,AGT0022,Medical,2023-06-14,2024-06-27,4476.88,329682.56,Annual,Renewed,1,2026-08-01
POL0002157,CUST004519,AGT0064,Home,2024-03-19,2025-03-02,545.03,361320.27,Monthly,Renewed,1,2026-08-01
POL0002158,CUST002291,AGT0055,Travel,2024-02-17,2024-04-01,688.75,145656.62,Annual,Expired,0,2026-08-01
POL0002159,CUST000420,AGT0014,Medical,2026-04-21,2027-05-11,1944.45,268792.06,Annual,Active,0,2026-08-01
POL0002160,CUST002535,AGT0069,Home,2024-02-01,2025-01-18,1331.59,673161.62,Quarterly,Renewed,1,2026-08-01
POL0002161,CUST001936,AGT0022,Medical,2023-05-27,2024-06-17,5030.77,349684.99,Monthly,Renewed,1,2026-08-01
POL0002162,CUST004755,AGT0043,Motor,2026-07-14,2027-07-19,1852.49,21685.22,Monthly,Active,0,2026-08-01
POL0002163,CUST000837,AGT0075,Travel,2023-03-24,2023-04-09,759.59,79375.31,Annual,Renewed,1,2026-08-01
POL0002164,CUST001782,AGT0055,Motor,2026-06-27,2027-07-10,2259.39,117117.04,Semi-Annual,Active,0,2026-08-01
POL0002165,CUST004357,AGT0076,Travel,2024-02-26,2024-04-10,613.94,149989.0,Quarterly,Renewed,1,2026-08-01
POL0002166,CUST005644,AGT0049,Motor,2025-06-23,2026-05-31,934.48,44693.45,Semi-Annual,Renewed,1,2026-08-01
POL0002167,CUST003567,AGT0065,Motor,2024-12-11,2025-11-14,843.43,129112.14,Annual,Expired,0,2026-08-01
POL0002168,CUST000014,AGT0038,Medical,2023-11-04,2024-10-15,4807.3,246476.98,Monthly,Renewed,1,2026-08-01
POL0002169,CUST004196,AGT0014,Medical,2024-12-13,2026-01-11,3928.57,261731.81,Quarterly,Renewed,1,2026-08-01
POL0002170,CUST000188,AGT0015,Motor,2023-08-23,2024-07-19,1785.38,45334.71,Annual,Renewed,1,2026-08-01
POL0002171,CUST000388,AGT0048,Motor,2024-10-22,2025-11-13,805.0,104819.78,Annual,Cancelled,0,2026-08-01
POL0002172,CUST004007,AGT0012,Motor,2023-03-20,2024-03-11,1023.6,27335.2,Annual,Expired,0,2026-08-01
POL0002173,CUST002223,AGT0036,Travel,2023-11-02,2024-01-28,604.95,73833.74,Semi-Annual,Renewed,1,2026-08-01
POL0002174,CUST000163,AGT0038,Medical,2023-03-22,2024-04-11,1985.56,232483.58,Monthly,Expired,0,2026-08-01
POL0002175,CUST002438,AGT0007,Motor,2025-03-28,2026-04-13,1441.72,47763.35,Monthly,Expired,0,2026-08-01
POL0002176,CUST002277,AGT0068,Motor,2026-05-14,2027-04-30,2292.72,179624.19,Semi-Annual,Active,0,2026-08-01
POL0002177,CUST003615,AGT0007,Motor,2023-02-25,2024-01-28,1384.13,133987.8,Annual,Expired,0,2026-08-01
POL0002178,CUST005664,AGT0026,Medical,2025-02-27,2026-02-25,3174.02,480042.02,Quarterly,Renewed,1,2026-08-01
POL0002179,CUST000614,AGT0069,Medical,2024-10-20,2025-10-18,1296.47,384120.67,Annual,Renewed,1,2026-08-01
POL0002180,CUST003995,AGT0004,Motor,2023-09-17,2024-08-29,1692.52,99026.77,Monthly,Renewed,1,2026-08-01
POL0002181,CUST003884,AGT0008,Home,2025-06-24,2026-05-27,1374.81,582451.81,Quarterly,Cancelled,0,2026-08-01
POL0002182,CUST005862,AGT0068,Motor,2025-10-18,2026-10-13,1212.13,46865.08,Semi-Annual,Active,0,2026-08-01
POL0002183,CUST002369,AGT0022,Medical,2026-04-27,2027-04-19,3434.61,118818.15,Annual,Active,0,2026-08-01
POL0002184,CUST000971,AGT0073,Life,2023-04-10,2024-03-18,4609.07,780876.64,Monthly,Renewed,1,2026-08-01
POL0002185,CUST005436,AGT0013,Medical,2023-08-23,2024-07-28,4425.57,141375.33,Monthly,Renewed,1,2026-08-01
POL0002186,CUST000301,AGT0014,Motor,2024-11-13,2025-11-10,1450.09,143202.9,Quarterly,Renewed,1,2026-08-01
POL0002187,CUST002699,AGT0047,Medical,2025-10-03,2026-09-29,4756.9,183629.31,Annual,Active,0,2026-08-01
POL0002188,CUST003922,AGT0077,Medical,2023-09-13,2024-09-10,2975.12,89305.51,Monthly,Renewed,1,2026-08-01
POL0002189,CUST000613,AGT0061,Travel,2024-04-09,2024-05-24,85.74,96102.45,Quarterly,Expired,0,2026-08-01
POL0002190,CUST001781,AGT0049,Medical,2024-08-09,2025-08-15,1323.78,299951.85,Monthly,Expired,0,2026-08-01
POL0002191,CUST000621,AGT0022,Travel,2025-05-12,2025-07-10,779.67,53949.95,Annual,Expired,0,2026-08-01
POL0002192,CUST005074,AGT0006,Medical,2023-10-27,2024-11-19,1325.5,107942.74,Monthly,Expired,0,2026-08-01
POL0002193,CUST001526,AGT0063,Life,2024-01-22,2024-12-22,5803.91,979967.11,Monthly,Cancelled,0,2026-08-01
POL0002194,CUST003621,AGT0010,Motor,2023-06-28,2024-06-15,2575.64,138456.42,Quarterly,Expired,0,2026-08-01
POL0002195,CUST001439,AGT0014,Travel,2023-10-04,2023-11-06,720.97,44580.89,Monthly,Cancelled,0,2026-08-01
POL0002196,CUST004164,AGT0036,Motor,2026-04-26,2027-05-22,1530.14,139343.87,Annual,Active,0,2026-08-01
POL0002197,CUST004781,AGT0029,Medical,2025-09-07,2026-08-15,1977.46,344991.25,Semi-Annual,Active,0,2026-08-01
POL0002198,CUST000242,AGT0070,Medical,2026-04-17,2027-03-27,1675.98,398533.83,Semi-Annual,Active,0,2026-08-01
POL0002199,CUST004335,AGT0020,Home,2026-05-13,2027-06-09,851.25,132399.62,Monthly,Active,0,2026-08-01
POL0002200,CUST003966,AGT0053,Medical,2024-10-06,2025-09-10,3059.57,484723.93,Monthly,Expired,0,2026-08-01
POL0002201,CUST000461,AGT0037,Motor,2023-08-10,2024-08-05,1654.94,125528.58,Monthly,Expired,0,2026-08-01
POL0002202,CUST001587,AGT0020,Home,2025-10-24,2026-11-14,1228.32,292191.55,Monthly,Active,0,2026-08-01
POL0002203,CUST005109,AGT0079,Travel,2026-07-13,2026-07-20,685.48,134029.87,Quarterly,Renewed,1,2026-08-01
POL0002204,CUST002661,AGT0064,Life,2023-09-21,2024-10-13,2163.48,913038.83,Quarterly,Renewed,1,2026-08-01
