customer_id,gender,date_of_birth,state,city,income_band,risk_segment,customer_since,source_updated_at,dw_updated_at
CUST001799,Male,1980-07-09,Negeri Sembilan,Seremban,RM3k-6k,Low,2019-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001800,Male,2001-06-03,Sarawak,Miri,RM6k-10k,Low,2024-06-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001801,Male,1975-01-29,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2023-09-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001802,Male,1972-08-22,Selangor,Klang,RM3k-6k,Medium,2022-03-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001803,Female,1993-03-17,Penang,Bayan Lepas,RM3k-6k,Low,2021-08-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001804,Male,1980-10-28,Kuala Lumpur,Kuala Lumpur,RM6k-10k,High,2022-06-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001805,Male,1990-02-15,Penang,George Town,<RM3k,Low,2022-08-26,2026-08-01,2026-08-14 00:26:12.005687
CUST001806,Male,1989-02-02,Penang,Bayan Lepas,>RM15k,Low,2021-06-04,2026-08-01,2026-08-14 00:26:12.005687
CUST001807,Female,1996-02-17,Selangor,Petaling Jaya,RM6k-10k,High,2024-11-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001808,Female,1970-07-17,Selangor,Subang Jaya,<RM3k,High,2019-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001809,Female,1958-07-13,Selangor,Subang Jaya,RM6k-10k,Low,2020-12-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001810,Female,1978-05-28,Negeri Sembilan,Seremban,RM3k-6k,Low,2021-03-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001811,Female,1986-09-23,Selangor,Subang Jaya,>RM15k,High,2018-10-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001812,Female,1995-01-13,Penang,George Town,>RM15k,Medium,2018-09-18,2026-08-01,2026-08-14 00:26:12.005687
CUST001813,Male,1968-02-01,Selangor,Klang,RM10k-15k,Medium,2025-02-16,2026-08-01,2026-08-14 00:26:12.005687
CUST001814,Female,1991-07-09,Perak,Ipoh,RM6k-10k,Medium,2024-03-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001815,Male,1995-10-11,Kuala Lumpur,Kuala Lumpur,>RM15k,High,2020-12-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001816,Male,1994-08-12,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2020-02-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001817,Male,1994-08-05,Sabah,Sandakan,RM10k-15k,Low,2021-04-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001818,Female,2003-05-18,Perak,Ipoh,<RM3k,Low,2023-08-22,2026-08-01,2026-08-14 00:26:12.005687
CUST001819,Male,1987-05-24,Selangor,Klang,>RM15k,Medium,2020-05-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001820,Male,1973-02-22,Selangor,Klang,RM6k-10k,Low,2018-07-13,2026-08-01,2026-08-14 00:26:12.005687
CUST001821,Male,1976-05-21,Negeri Sembilan,Seremban,RM3k-6k,Low,2021-05-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001822,Male,1991-08-09,Kuala Lumpur,Kuala Lumpur,>RM15k,Medium,2022-10-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001823,Male,1966-08-04,Selangor,Petaling Jaya,RM6k-10k,Low,2022-03-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001824,Male,1984-07-14,Johor,Johor Bahru,>RM15k,High,2019-05-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001825,Male,1983-01-23,Selangor,Klang,<RM3k,Low,2024-09-29,2026-08-01,2026-08-14 00:26:12.005687
CUST001826,Female,1987-08-30,Penang,Bayan Lepas,RM6k-10k,Medium,2023-01-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001827,Male,1975-08-23,Perak,Taiping,RM6k-10k,Medium,2023-10-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001828,Female,1991-04-02,Johor,Muar,<RM3k,Low,2025-08-29,2026-08-01,2026-08-14 00:26:12.005687
CUST001829,Male,1958-07-02,Penang,Bayan Lepas,RM10k-15k,Low,2022-02-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001830,Male,1991-09-26,Johor,Johor Bahru,RM6k-10k,Low,2022-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST001831,Female,1994-10-12,Sabah,Kota Kinabalu,RM3k-6k,Medium,2024-02-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001832,Male,1998-05-26,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2024-03-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001833,Female,2000-03-19,Selangor,Shah Alam,<RM3k,Low,2024-10-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001834,Female,1972-02-12,Perak,Ipoh,RM10k-15k,Low,2023-08-20,2026-08-01,2026-08-14 00:26:12.005687
CUST001835,Female,1957-04-10,Selangor,Shah Alam,RM10k-15k,High,2018-06-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001836,Female,1987-01-07,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2020-10-20,2026-08-01,2026-08-14 00:26:12.005687
CUST001837,Female,1959-06-03,Selangor,Subang Jaya,RM6k-10k,High,2022-09-26,2026-08-01,2026-08-14 00:26:12.005687
CUST001838,Female,1968-09-25,Perak,Taiping,RM3k-6k,Low,2021-07-23,2026-08-01,2026-08-14 00:26:12.005687
CUST001839,Male,1989-06-02,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2018-05-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001840,Male,1984-02-18,Perak,Ipoh,RM10k-15k,Low,2020-02-21,2026-08-01,2026-08-14 00:26:12.005687
CUST001841,Female,1984-09-21,Sabah,Kota Kinabalu,RM3k-6k,Low,2020-06-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001842,Male,1991-10-22,Penang,Bayan Lepas,RM3k-6k,Medium,2018-04-16,2026-08-01,2026-08-14 00:26:12.005687
CUST001843,Female,1963-01-26,Selangor,Subang Jaya,RM3k-6k,Medium,2024-02-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001844,Male,1993-10-03,Sarawak,Kuching,RM6k-10k,Medium,2021-01-09,2026-08-01,2026-08-14 00:26:12.005687
CUST001845,Female,1983-09-27,Selangor,Klang,RM10k-15k,Medium,2024-04-30,2026-08-01,2026-08-14 00:26:12.005687
CUST001846,Male,1975-08-02,Melaka,Melaka City,<RM3k,Medium,2024-12-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001847,Female,1977-09-19,Perak,Taiping,RM3k-6k,Medium,2025-01-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001848,Male,1979-12-05,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2025-04-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001849,Female,1981-12-19,Sabah,Sandakan,<RM3k,Medium,2021-12-26,2026-08-01,2026-08-14 00:26:12.005687
CUST001850,Male,1971-05-11,Johor,Batu Pahat,RM3k-6k,Medium,2019-12-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001851,Female,1965-12-05,Johor,Johor Bahru,RM10k-15k,Low,2018-09-03,2026-08-01,2026-08-14 00:26:12.005687
CUST001852,Male,1963-04-14,Johor,Batu Pahat,RM6k-10k,Low,2022-12-28,2026-08-01,2026-08-14 00:26:12.005687
CUST001853,Male,1971-09-11,Penang,Bayan Lepas,<RM3k,Low,2019-01-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001854,Male,1967-10-07,Perak,Ipoh,RM6k-10k,Low,2019-12-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001855,Male,1980-04-15,Melaka,Melaka City,RM10k-15k,Low,2019-12-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001856,Male,1999-09-10,Selangor,Subang Jaya,RM3k-6k,Low,2020-03-09,2026-08-01,2026-08-14 00:26:12.005687
CUST001857,Female,1960-04-18,Penang,Butterworth,RM3k-6k,Low,2020-12-23,2026-08-01,2026-08-14 00:26:12.005687
CUST001858,Female,1970-02-20,Perak,Ipoh,RM10k-15k,Medium,2020-08-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001859,Female,1957-05-29,Perak,Taiping,<RM3k,Medium,2022-03-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001860,Female,2002-10-05,Johor,Batu Pahat,RM10k-15k,Low,2025-08-28,2026-08-01,2026-08-14 00:26:12.005687
CUST001861,Male,1989-05-02,Selangor,Petaling Jaya,RM10k-15k,High,2023-03-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001862,Male,1966-10-31,Sabah,Kota Kinabalu,RM10k-15k,High,2023-05-29,2026-08-01,2026-08-14 00:26:12.005687
CUST001863,Male,1975-04-19,Selangor,Klang,<RM3k,Medium,2019-04-20,2026-08-01,2026-08-14 00:26:12.005687
CUST001864,Male,1990-06-06,Selangor,Petaling Jaya,<RM3k,Low,2018-11-30,2026-08-01,2026-08-14 00:26:12.005687
CUST001865,Male,2001-12-04,Johor,Muar,RM10k-15k,Low,2019-07-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001866,Male,1983-02-13,Selangor,Klang,RM3k-6k,Low,2024-10-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001867,Male,1968-04-10,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2019-05-21,2026-08-01,2026-08-14 00:26:12.005687
CUST001868,Female,1989-02-22,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2025-11-13,2026-08-01,2026-08-14 00:26:12.005687
CUST001869,Male,1988-08-07,Perak,Ipoh,<RM3k,Medium,2024-01-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001870,Male,1986-07-21,Negeri Sembilan,Seremban,RM6k-10k,Medium,2024-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST001871,Female,1957-04-02,Johor,Johor Bahru,>RM15k,High,2020-06-01,2026-08-01,2026-08-14 00:26:12.005687
CUST001872,Female,1989-08-17,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2019-04-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001873,Male,1955-12-18,Sarawak,Miri,RM3k-6k,High,2019-05-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001874,Male,1999-05-15,Selangor,Subang Jaya,>RM15k,Medium,2024-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001875,Male,1998-03-19,Negeri Sembilan,Seremban,RM6k-10k,Low,2021-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001876,Male,1982-08-10,Penang,George Town,<RM3k,Medium,2021-04-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001877,Female,1986-08-27,Selangor,Klang,RM6k-10k,Low,2019-12-24,2026-08-01,2026-08-14 00:26:12.005687
CUST001878,Female,1958-04-29,Johor,Muar,<RM3k,Low,2020-11-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001879,Male,1997-11-04,Selangor,Petaling Jaya,RM3k-6k,High,2020-12-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001880,Male,1968-04-08,Sabah,Sandakan,RM6k-10k,Low,2023-12-30,2026-08-01,2026-08-14 00:26:12.005687
CUST001881,Male,1967-11-04,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2024-08-03,2026-08-01,2026-08-14 00:26:12.005687
CUST001882,Male,1989-09-13,Sarawak,Kuching,<RM3k,High,2021-09-26,2026-08-01,2026-08-14 00:26:12.005687
CUST001883,Female,2001-01-01,Sabah,Kota Kinabalu,RM6k-10k,Low,2020-09-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001884,Male,1979-03-17,Sarawak,Kuching,RM3k-6k,Low,2021-08-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001885,Female,1979-11-13,Melaka,Melaka City,RM6k-10k,Low,2019-05-26,2026-08-01,2026-08-14 00:26:12.005687
CUST001886,Female,1981-11-16,Selangor,Klang,RM3k-6k,Low,2018-07-20,2026-08-01,2026-08-14 00:26:12.005687
CUST001887,Female,1969-04-07,Johor,Muar,RM6k-10k,Low,2019-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001888,Female,1984-03-25,Sarawak,Miri,>RM15k,Low,2018-03-13,2026-08-01,2026-08-14 00:26:12.005687
CUST001889,Male,2002-01-31,Selangor,Subang Jaya,<RM3k,Medium,2018-04-11,2026-08-01,2026-08-14 00:26:12.005687
CUST001890,Female,1973-09-30,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2019-11-28,2026-08-01,2026-08-14 00:26:12.005687
CUST001891,Female,1992-11-17,Selangor,Klang,<RM3k,Medium,2025-03-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001892,Male,1992-12-01,Selangor,Subang Jaya,RM3k-6k,Low,2019-06-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001893,Male,1996-09-08,Melaka,Melaka City,RM3k-6k,Low,2023-07-29,2026-08-01,2026-08-14 00:26:12.005687
CUST001894,Female,1990-06-14,Johor,Muar,RM3k-6k,Medium,2019-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001895,Female,2000-02-24,Perak,Taiping,<RM3k,Low,2021-09-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001896,Female,1989-12-31,Negeri Sembilan,Seremban,RM10k-15k,Low,2022-11-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001897,Male,2002-10-30,Selangor,Petaling Jaya,RM10k-15k,Low,2022-06-27,2026-08-01,2026-08-14 00:26:12.005687
CUST001898,Female,1990-01-18,Sabah,Kota Kinabalu,>RM15k,Low,2024-05-24,2026-08-01,2026-08-14 00:26:12.005687
CUST001899,Female,1996-01-03,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2020-01-13,2026-08-01,2026-08-14 00:26:12.005687
CUST001900,Female,1998-08-16,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2023-12-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001901,Male,2003-03-09,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2021-03-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001902,Female,1984-03-04,Selangor,Subang Jaya,<RM3k,Low,2021-07-24,2026-08-01,2026-08-14 00:26:12.005687
CUST001903,Male,1989-10-19,Selangor,Subang Jaya,RM6k-10k,Low,2020-07-23,2026-08-01,2026-08-14 00:26:12.005687
CUST001904,Female,2002-05-20,Johor,Muar,RM10k-15k,Medium,2025-12-21,2026-08-01,2026-08-14 00:26:12.005687
CUST001905,Male,1973-08-18,Selangor,Petaling Jaya,RM3k-6k,Low,2024-08-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001906,Female,1960-11-03,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2021-09-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001907,Female,1998-04-30,Perak,Taiping,RM3k-6k,Medium,2023-12-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001908,Female,1985-12-18,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2025-04-28,2026-08-01,2026-08-14 00:26:12.005687
CUST001909,Male,1975-12-30,Sarawak,Miri,RM3k-6k,Low,2020-04-09,2026-08-01,2026-08-14 00:26:12.005687
CUST001910,Male,1990-02-16,Melaka,Melaka City,RM6k-10k,Low,2020-08-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001911,Female,1956-08-07,Perak,Taiping,RM3k-6k,Low,2024-02-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001912,Female,1978-05-20,Penang,George Town,RM3k-6k,Low,2020-04-09,2026-08-01,2026-08-14 00:26:12.005687
CUST001913,Male,1968-01-03,Perak,Taiping,RM3k-6k,Low,2018-10-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001914,Male,1969-02-13,Perak,Taiping,RM10k-15k,High,2022-10-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001915,Female,2002-06-29,Negeri Sembilan,Seremban,RM10k-15k,Medium,2019-08-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001916,Female,1981-12-13,Negeri Sembilan,Seremban,RM3k-6k,Low,2022-09-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001917,Male,1961-11-18,Johor,Batu Pahat,RM3k-6k,High,2018-11-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001918,Male,1972-11-14,Penang,George Town,<RM3k,Low,2021-10-29,2026-08-01,2026-08-14 00:26:12.005687
CUST001920,Male,1999-07-18,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2022-03-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001921,Male,1969-04-09,Johor,Batu Pahat,<RM3k,High,2019-10-23,2026-08-01,2026-08-14 00:26:12.005687
CUST001922,Female,1972-06-25,Perak,Taiping,RM6k-10k,Low,2020-01-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001923,Female,1971-05-17,Perak,Taiping,RM10k-15k,Medium,2025-03-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001924,Female,1963-08-11,Selangor,Klang,RM10k-15k,Medium,2025-11-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001925,Female,1993-03-24,Selangor,Petaling Jaya,RM6k-10k,Low,2020-08-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001926,Female,1983-03-30,Selangor,Petaling Jaya,>RM15k,Low,2023-03-01,2026-08-01,2026-08-14 00:26:12.005687
CUST001927,Female,1976-05-30,Penang,Butterworth,>RM15k,Low,2020-11-03,2026-08-01,2026-08-14 00:26:12.005687
CUST001928,Male,1974-05-27,Melaka,Melaka City,RM3k-6k,Medium,2019-05-13,2026-08-01,2026-08-14 00:26:12.005687
CUST001929,Female,1987-08-31,Melaka,Melaka City,<RM3k,Low,2018-10-19,2026-08-01,2026-08-14 00:26:12.005687
CUST001930,Female,1959-09-13,Selangor,Petaling Jaya,<RM3k,Low,2025-02-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001931,Male,2000-08-26,Selangor,Shah Alam,>RM15k,Low,2018-07-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001932,Male,1982-09-04,Sabah,Kota Kinabalu,<RM3k,Medium,2021-12-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001933,Male,1966-02-26,Perak,Ipoh,RM3k-6k,Medium,2019-10-03,2026-08-01,2026-08-14 00:26:12.005687
CUST001934,Male,1981-05-09,Johor,Johor Bahru,RM6k-10k,Low,2024-01-31,2026-08-01,2026-08-14 00:26:12.005687
CUST001935,Male,1996-09-30,Selangor,Petaling Jaya,RM6k-10k,Low,2019-01-29,2026-08-01,2026-08-14 00:26:12.005687
CUST001936,Female,1963-06-27,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2022-08-12,2026-08-01,2026-08-14 00:26:12.005687
CUST001937,Female,1980-08-31,Sabah,Kota Kinabalu,RM10k-15k,Low,2020-10-03,2026-08-01,2026-08-14 00:26:12.005687
CUST001938,Male,1984-04-13,Penang,George Town,RM6k-10k,Low,2022-03-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001939,Female,1994-09-09,Selangor,Klang,RM10k-15k,Medium,2019-06-28,2026-08-01,2026-08-14 00:26:12.005687
CUST001940,Female,1982-10-19,Melaka,Melaka City,<RM3k,Low,2018-12-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001941,Female,1991-01-30,Perak,Taiping,RM10k-15k,Low,2019-06-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001942,Female,1992-11-26,Melaka,Melaka City,RM6k-10k,Low,2022-08-11,2026-08-01,2026-08-14 00:26:12.005687
CUST001943,Female,1998-08-30,Johor,Muar,RM3k-6k,Low,2023-03-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001944,Female,1972-09-18,Johor,Johor Bahru,>RM15k,Medium,2025-03-27,2026-08-01,2026-08-14 00:26:12.005687
CUST001945,Male,1989-06-27,Negeri Sembilan,Seremban,>RM15k,Medium,2025-07-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001946,Male,1967-03-10,Negeri Sembilan,Seremban,RM10k-15k,Low,2024-01-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001947,Female,1996-05-14,Negeri Sembilan,Seremban,>RM15k,Low,2018-02-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001948,Male,2001-08-10,Sarawak,Miri,RM3k-6k,Medium,2023-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST001949,Female,1969-06-01,Johor,Batu Pahat,RM3k-6k,Medium,2023-08-23,2026-08-01,2026-08-14 00:26:12.005687
CUST001950,Male,1982-07-01,Selangor,Petaling Jaya,RM3k-6k,Medium,2023-08-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001951,Male,1995-04-17,Selangor,Subang Jaya,RM10k-15k,Medium,2023-04-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001952,Female,1956-04-30,Negeri Sembilan,Seremban,RM10k-15k,Medium,2023-07-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001953,Male,1989-07-18,Selangor,Subang Jaya,>RM15k,Medium,2022-09-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001954,Male,1995-03-19,Sabah,Kota Kinabalu,RM10k-15k,Medium,2022-12-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001955,Male,1997-09-08,Melaka,Melaka City,RM6k-10k,Medium,2023-07-16,2026-08-01,2026-08-14 00:26:12.005687
CUST001956,Male,1964-08-22,Negeri Sembilan,Seremban,<RM3k,Medium,2018-05-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001957,Male,1992-02-06,Negeri Sembilan,Seremban,<RM3k,Medium,2022-01-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001958,Female,1993-07-06,Penang,George Town,RM3k-6k,Low,2019-01-09,2026-08-01,2026-08-14 00:26:12.005687
CUST001959,Male,1955-02-21,Johor,Batu Pahat,RM10k-15k,Low,2025-05-31,2026-08-01,2026-08-14 00:26:12.005687
CUST001960,Male,1989-07-20,Negeri Sembilan,Seremban,<RM3k,High,2025-12-01,2026-08-01,2026-08-14 00:26:12.005687
CUST001961,Male,1985-09-06,Selangor,Shah Alam,>RM15k,Low,2019-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001962,Female,2002-06-20,Selangor,Klang,RM6k-10k,Low,2025-02-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001963,Male,1957-02-08,Negeri Sembilan,Seremban,RM3k-6k,Low,2021-10-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001964,Female,2002-04-24,Perak,Ipoh,RM10k-15k,Low,2023-05-18,2026-08-01,2026-08-14 00:26:12.005687
CUST001965,Male,1982-12-31,Johor,Muar,RM6k-10k,Low,2023-03-23,2026-08-01,2026-08-14 00:26:12.005687
CUST001966,Female,1968-06-11,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2018-12-10,2026-08-01,2026-08-14 00:26:12.005687
CUST001967,Male,1973-12-26,Johor,Johor Bahru,RM3k-6k,Low,2025-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001968,Male,1992-07-21,Negeri Sembilan,Seremban,RM3k-6k,Low,2023-02-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001969,Female,2003-10-21,Penang,Bayan Lepas,<RM3k,Low,2021-11-24,2026-08-01,2026-08-14 00:26:12.005687
CUST001970,Male,1970-07-11,Selangor,Shah Alam,RM6k-10k,Low,2022-12-01,2026-08-01,2026-08-14 00:26:12.005687
CUST001971,Female,2003-03-14,Penang,Bayan Lepas,RM10k-15k,Low,2025-10-24,2026-08-01,2026-08-14 00:26:12.005687
CUST001972,Male,1985-10-30,Melaka,Melaka City,>RM15k,Low,2023-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001973,Male,1964-05-29,Melaka,Melaka City,>RM15k,Medium,2023-04-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001974,Female,1984-04-15,Selangor,Klang,<RM3k,Low,2025-01-04,2026-08-01,2026-08-14 00:26:12.005687
CUST001975,Female,1994-04-14,Penang,George Town,>RM15k,High,2023-08-05,2026-08-01,2026-08-14 00:26:12.005687
CUST001976,Female,1957-09-03,Selangor,Klang,<RM3k,Medium,2019-02-22,2026-08-01,2026-08-14 00:26:12.005687
CUST001977,Female,1958-11-13,Johor,Batu Pahat,<RM3k,Low,2024-07-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001978,Male,1955-04-03,Selangor,Petaling Jaya,RM10k-15k,Low,2025-03-13,2026-08-01,2026-08-14 00:26:12.005687
CUST001979,Male,1982-12-12,Johor,Johor Bahru,>RM15k,Low,2023-11-14,2026-08-01,2026-08-14 00:26:12.005687
CUST001980,Female,1957-10-30,Penang,Bayan Lepas,>RM15k,Low,2019-03-22,2026-08-01,2026-08-14 00:26:12.005687
CUST001981,Male,2000-09-01,Selangor,Petaling Jaya,RM10k-15k,High,2022-03-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001982,Female,1961-04-08,Selangor,Klang,RM3k-6k,Medium,2018-06-07,2026-08-01,2026-08-14 00:26:12.005687
CUST001983,Male,1958-07-05,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2024-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001984,Female,1967-08-16,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2025-08-28,2026-08-01,2026-08-14 00:26:12.005687
CUST001985,Male,1992-05-23,Perak,Ipoh,RM6k-10k,High,2018-04-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001986,Male,1999-06-09,Selangor,Subang Jaya,RM6k-10k,High,2018-11-15,2026-08-01,2026-08-14 00:26:12.005687
CUST001987,Female,1967-04-19,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2025-06-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001988,Male,1980-05-30,Negeri Sembilan,Seremban,RM3k-6k,Low,2024-05-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001989,Male,1992-11-29,Selangor,Petaling Jaya,RM6k-10k,Low,2024-08-01,2026-08-01,2026-08-14 00:26:12.005687
CUST001990,Female,1994-01-17,Melaka,Melaka City,RM6k-10k,Low,2019-09-02,2026-08-01,2026-08-14 00:26:12.005687
CUST001991,Female,1962-06-29,Penang,Bayan Lepas,RM3k-6k,Low,2023-02-06,2026-08-01,2026-08-14 00:26:12.005687
CUST001992,Male,1996-01-28,Perak,Taiping,RM3k-6k,Low,2024-08-17,2026-08-01,2026-08-14 00:26:12.005687
CUST001993,Female,1997-06-29,Penang,George Town,RM6k-10k,Medium,2018-07-20,2026-08-01,2026-08-14 00:26:12.005687
CUST001994,Female,1991-01-04,Selangor,Klang,RM6k-10k,Low,2020-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST001995,Female,1980-10-31,Sarawak,Kuching,RM3k-6k,Medium,2020-05-11,2026-08-01,2026-08-14 00:26:12.005687
CUST001996,Male,1974-03-06,Sarawak,Kuching,<RM3k,Low,2022-05-01,2026-08-01,2026-08-14 00:26:12.005687
CUST001997,Female,1998-07-30,Selangor,Petaling Jaya,>RM15k,Low,2020-01-11,2026-08-01,2026-08-14 00:26:12.005687
CUST001998,Female,1997-04-29,Sabah,Sandakan,RM10k-15k,Medium,2020-09-25,2026-08-01,2026-08-14 00:26:12.005687
CUST001999,Male,1980-05-23,Johor,Batu Pahat,RM3k-6k,Low,2020-01-21,2026-08-01,2026-08-14 00:26:12.005687
CUST002000,Male,1991-05-11,Melaka,Melaka City,RM6k-10k,Medium,2018-07-05,2026-08-01,2026-08-14 00:26:12.005687
